TIPOLOGIA	ARGOMENTO	NUMERO	PAGINA	SIGLA
PROVE COMPUTER	Texas TravelMate 4000M	142	178	PC
PROVE COMPUTER	Tiny 650 + Tiny Pro	111	214	PC
PROVE COMPUTER	Toshiba HX 10	42	58	MB
PROVE COMPUTER	Toshiba HX 23	45	72	MB
PROVE COMPUTER	Toshiba T-100	22	44	AM
PROVE COMPUTER	Toshiba T1000	69	108	ADP
PROVE COMPUTER	Toshiba T1000SE	93	82	CG
PROVE COMPUTER	Toshiba T1100 plus	63	90	ADP
PROVE COMPUTER	Toshiba T1200	72	86	ADP
PROVE COMPUTER	Toshiba T1600	78	84	ADP
PROVE COMPUTER	Toshiba T2200SX	112	226	ADP
PROVE COMPUTER	Toshiba T-300	35	46	CG
PROVE COMPUTER	TrackPortable RadioMouse	112	230	PC
PROVE COMPUTER	Triumph Adler Alphatronic PC	25	42	LS
PROVE COMPUTER	TRS Micro Color Computer MC-IO	28	52	LS
PROVE COMPUTER	Tulip TR 486sx/e	114	132	CG
PROVE COMPUTER	Unibit DS325 S/135	117	130	PC
PROVE COMPUTER	Unibit DS 340	111	202	CG
PROVE COMPUTER	Unibit Giotto 486/66	126	176	CG
PROVE COMPUTER	Unibit LS212 (286cga)	102	146	CG
PROVE COMPUTER	Unibit NB 320	107	128	CG
PROVE COMPUTER	Unibit NB320s e NB320exec	115	118	CG
PROVE COMPUTER	Unibit PCbit 286 SP	78	96	CG
PROVE COMPUTER	Unibit PCbit V30	94	86	CG
PROVE COMPUTER	Unibit PCdue 55 e 65	86	102	CG
PROVE COMPUTER	Unibit PCport SX/VGA	91	120	CG
PROVE COMPUTER	Unibit TSX 300/33	89	116	CG
PROVE COMPUTER	Unidata 286 (note-book)	102	148	CG
PROVE COMPUTER	Unidata AX 9000	97	98	CG
PROVE COMPUTER	Unidata ChartBook BX320/120	116	136	PC
PROVE COMPUTER	Unidata PX 433/170W	130	182	PC
PROVE COMPUTER	Unidata PX-6047 e AX-80B7	82	66	CG
PROVE COMPUTER	Unidata PX-60 e PX-80	73	92	CG
PROVE COMPUTER	Unidata X386D/33	89	118	CG
PROVE COMPUTER	Vector Graphic	4	38	AM
PROVE COMPUTER	Veridata 386 (Microtek)	102	150	CG
PROVE COMPUTER	Veridata 386s	105	116	CG
PROVE COMPUTER	Vobis Handyscreen	135	206	ADP
PROVE COMPUTER	Vobis HighScreen	122	226	PC
PROVE COMPUTER	Vobis Highscreen 386DX-40	130	184	MT
PROVE COMPUTER	Vobis HighScreen BlueNote	133	190	ADP
PROVE COMPUTER	Vobis Highscreen Pentium	135	206	CG
PROVE COMPUTER	Vobis Highscreen SkyTower	146	218	CG
PROVE COMPUTER	Wyse Decision 486si	127	158	CG
PROVE COMPUTER	Yamaha YIS 503 F	42	58	MB
PROVE COMPUTER	Zenith minisPort	91	126	CG
PROVE COMPUTER	Zenith supersPORT 286	77	100	ADP
PROVE COMPUTER	Zenith Z-181	57	76	MB
PROVE COMPUTER	Zenith Z-note 325c	123	212	ADP
PROVE PERIFERICHE ED ACCESSORI	10 mouse per I PC	87	58	MT
PROVE PERIFERICHE ED ACCESSORI	3 Dischi ottici: Pioneer, Ricoh, Hitachi	104	120	GA, GR
PROVE PERIFERICHE ED ACCESSORI	4 Tool in ROM per C 64	47	90	TP
PROVE PERIFERICHE ED ACCESSORI	A4 color scanner	112	234	MT
PROVE PERIFERICHE ED ACCESSORI	Accoppiatore acustico Novation Cat	13	50	BA
PROVE PERIFERICHE ED ACCESSORI	Ac Power Backup PWM 500	65	74	MT
PROVE PERIFERICHE ED ACCESSORI	Alcom LanFax/10-SX	99	126	PC
PROVE PERIFERICHE ED ACCESSORI	Amiga 2088 BridgeBoard	69	116	ADP
PROVE PERIFERICHE ED ACCESSORI	Amiga 2286 AT-Emulator	78	120	ADP
PROVE PERIFERICHE ED ACCESSORI	AMT Accel 500	81	86	MT
PROVE PERIFERICHE ED ACCESSORI	Apple LaserWriter II	78	108	RDM
PROVE PERIFERICHE ED ACCESSORI	Apple StyleWriter	107	134	MT
PROVE PERIFERICHE ED ACCESSORI	Archive Ft600	63	112	MT
PROVE PERIFERICHE ED ACCESSORI	ATI Professional Image Board	84	114	FP
PROVE PERIFERICHE ED ACCESSORI	AVR 3000/GS	99	116	MT
PROVE PERIFERICHE ED ACCESSORI	Backpack Floppy Disk, Hard Disk e TAPE DRIVE	117	142	PC
PROVE PERIFERICHE ED ACCESSORI	Bitwriter/Mannesmann MT 86 e MT 290	56	76	MT
PROVE PERIFERICHE ED ACCESSORI	BMC Cordless Mouse	87	59	MT
PROVE PERIFERICHE ED ACCESSORI	Buffer e Data Switch Delin per stampanti	45	78	TP
PROVE PERIFERICHE ED ACCESSORI	Bull Compuprint PageMaster 1625	136	188	PC
PROVE PERIFERICHE ED ACCESSORI	Bull HN Compuprint 4/68	84	110	MT
PROVE PERIFERICHE ED ACCESSORI	Calcomp ColorMaster +	113	5	MT
PROVE PERIFERICHE ED ACCESSORI	CalComp DesignMate	126	188	MT
PROVE PERIFERICHE ED ACCESSORI	CalComp M83	83	76	MT
PROVE PERIFERICHE ED ACCESSORI	Cambridge Computing Intelligent Joystick	27	64	MB
PROVE PERIFERICHE ED ACCESSORI	Canon ION PC-Kit	111	226	ADP
PROVE PERIFERICHE ED ACCESSORI	Cardco: Centronics per V1C-20 e C-64	34	68	LS
PROVE PERIFERICHE ED ACCESSORI	Cartridge Simons' Basic per CommodORE 64 25	25	62	LS
PROVE PERIFERICHE ED ACCESSORI	Cartridge Super Expander per VIC-20	30	72	TP
PROVE PERIFERICHE ED ACCESSORI	Cheetah Sweet Talker	29	68	MB
PROVE PERIFERICHE ED ACCESSORI	Chinon DS-3000	92	70	MT
PROVE PERIFERICHE ED ACCESSORI	Cinque schede grafiche per IBM (AST, PARADISE, QUAdram, Bit)	66	132	FP
PROVE PERIFERICHE ED ACCESSORI	Citizen 120D	57	96	MT
PROVE PERIFERICHE ED ACCESSORI	Citizen MSP 40/45 e 50/55	73	98	MT
PROVE PERIFERICHE ED ACCESSORI	Citizen Notebook Printer II color	136	182	MT
PROVE PERIFERICHE ED ACCESSORI	Citizen PN48	121	202	MT
PROVE PERIFERICHE ED ACCESSORI	Citizen Swift 24	103	110	MT
PROVE PERIFERICHE ED ACCESSORI	Citizen Swift 240C	125	192	MT
PROVE PERIFERICHE ED ACCESSORI	Citizen Swift 24 e	118	156	MT
PROVE PERIFERICHE ED ACCESSORI	Clipper 5.0	103	118	GR, FP
PROVE PERIFERICHE ED ACCESSORI	Colby Fruits Plus	137	182	ADP
PROVE PERIFERICHE ED ACCESSORI	Colby Video Fruits PC e Seleco ATD-PC1	105	156	ADP
PROVE PERIFERICHE ED ACCESSORI	Colore secondo Tektronix: Phaser 200i, Phaser IIIPXi e Phaser IIsd	127	170	MT
PROVE PERIFERICHE ED ACCESSORI	Commodore A2620-68020	83	82	ADP
PROVE PERIFERICHE ED ACCESSORI	Coreco Oculus 10 Video Digitizer in formato VGA	90	130	MT
PROVE PERIFERICHE ED ACCESSORI	Corvus system 5 MB + Apple II + Pascal	7	40	CG
PROVE PERIFERICHE ED ACCESSORI	Corvus System disco rigido da 5 Mbyte	1	50	BA
PROVE PERIFERICHE ED ACCESSORI	Covox Voice Master	83	88	MT
PROVE PERIFERICHE ED ACCESSORI	Creative Technology Video Blaster SE & TVCode	140	226	ADP
PROVE PERIFERICHE ED ACCESSORI	Currah Microspeech per Spectrum	39	68	MB
PROVE PERIFERICHE ED ACCESSORI	Data 20 Corparation XL 80 per C64	41	80	TP
PROVE PERIFERICHE ED ACCESSORI	Datatec Disko Card	55	96	MB
PROVE PERIFERICHE ED ACCESSORI	Diconix 150 Inkjet printer	64	102	MT
PROVE PERIFERICHE ED ACCESSORI	Diconix 701	121	208	MT
PROVE PERIFERICHE ED ACCESSORI	Disco Ottico Rewritable Triple I 0R650	97	104	GR
PROVE PERIFERICHE ED ACCESSORI	Disitaco CX 160	69	128	MT
PROVE PERIFERICHE ED ACCESSORI	Disk Drive + Quick disk Philips MSX	47	86	MB
PROVE PERIFERICHE ED ACCESSORI	East London Robotics Trickstick	32	70	MB
PROVE PERIFERICHE ED ACCESSORI	Elettronica Emiliana SCRIBA 20	30	64	TP
PROVE PERIFERICHE ED ACCESSORI	Epson EPJ-200	109	110	MT
PROVE PERIFERICHE ED ACCESSORI	Epson EPL-71090 PostScript	114	146	MT
PROVE PERIFERICHE ED ACCESSORI	Epson GT-6000	98	82	MT
PROVE PERIFERICHE ED ACCESSORI	Epson LQ 500 - Nec Pinwriter P2200 - STAR LC 24/10	78	100	MT
PROVE PERIFERICHE ED ACCESSORI	Epson LX-86	58	88	MT
PROVE PERIFERICHE ED ACCESSORI	Epson Stylus 800	128	168	MT
PROVE PERIFERICHE ED ACCESSORI	Epson Stylus Color	143	186	MT
PROVE PERIFERICHE ED ACCESSORI	Essemmeci: inter. parall. per TI-99/4A	31	92	MB
PROVE PERIFERICHE ED ACCESSORI	Fargo Primera	143	191	ADP
PROVE PERIFERICHE ED ACCESSORI	Floppy Microperipheral per Sinclair QL	44	102	MB
PROVE PERIFERICHE ED ACCESSORI	Fujitsu Breeze 100	118	162	MT
PROVE PERIFERICHE ED ACCESSORI	Fujitsu DL 1100	98	76	MT
PROVE PERIFERICHE ED ACCESSORI	Fujitsu DL 3300/3400	79	106	MT
PROVE PERIFERICHE ED ACCESSORI	Fujitsu DL5600	71	78	MT
PROVE PERIFERICHE ED ACCESSORI	Fujitsu VM 600	133	208	PC
PROVE PERIFERICHE ED ACCESSORI	Genlus Mouse GM-60OO	87	62	MT
PROVE PERIFERICHE ED ACCESSORI	Genlus Mouse GM-b Plus	87	60	MT
PROVE PERIFERICHE ED ACCESSORI	Handic REL, scheda I/O per VIC-20 E C-64	36	90	TP
PROVE PERIFERICHE ED ACCESSORI	Hercules Graphics Card Plus	58	92	FP
PROVE PERIFERICHE ED ACCESSORI	Hewlett Packard DeskJet Plus	87	76	MT
PROVE PERIFERICHE ED ACCESSORI	Hewlett Packard DeskJet ProfessionAL PRINTER	77	106	MT
PROVE PERIFERICHE ED ACCESSORI	Hitachi 14MVX	103	114	MT
PROVE PERIFERICHE ED ACCESSORI	Hltachi VY-25E Colour Video Printer	90	124	MT
PROVE PERIFERICHE ED ACCESSORI	Honeywell 4/66	71	81	MT
PROVE PERIFERICHE ED ACCESSORI	Honeywell Bull 4/41	74	98	MT
PROVE PERIFERICHE ED ACCESSORI	HP DeskJet 560c	143	196	PC
PROVE PERIFERICHE ED ACCESSORI	HSH - Mahixpet - Rom matrici per Commodore 8032	7	36	PP
PROVE PERIFERICHE ED ACCESSORI	Identica Tape Backup System	69	120	MT
PROVE PERIFERICHE ED ACCESSORI	INMOS T.I.K. Transputer IntroductioN KIT: UN sistema di sviluppo o scheda acceleratrice	101	174	LM, ADP
PROVE PERIFERICHE ED ACCESSORI	Intel Overdrive	122	242	PC
PROVE PERIFERICHE ED ACCESSORI	Intercomp MP1008 Megavision	93	110	MT
PROVE PERIFERICHE ED ACCESSORI	IOMega Bernoulli Box II	68	118	MT
PROVE PERIFERICHE ED ACCESSORI	Irwin 245 EZ Tape, PS/2 Back-up	76	84	MT
PROVE PERIFERICHE ED ACCESSORI	Irwin Magnetics 420	57	92	MT
PROVE PERIFERICHE ED ACCESSORI	Irwin Microtape	48	52	TP
PROVE PERIFERICHE ED ACCESSORI	Juki 3200	37	80	LS
PROVE PERIFERICHE ED ACCESSORI	Kyber Leonard 1 Plus Graphics BoarD	70	106	MT
PROVE PERIFERICHE ED ACCESSORI	Kyocera KS-800	92	76	MT
PROVE PERIFERICHE ED ACCESSORI	Lexikon HD 670, HD 674, HD 352, HD 362, HDC 372	63	83	CG
PROVE PERIFERICHE ED ACCESSORI	Lexmark Winwriter 600	142	192	MT
PROVE PERIFERICHE ED ACCESSORI	L'immagine elettronica: scanner per GRAFICA E OCR	92	66	MT
PROVE PERIFERICHE ED ACCESSORI	Linea di Modem Digital Devices	47	72	CG
PROVE PERIFERICHE ED ACCESSORI	Logitech CyberMan	135	218	CG
PROVE PERIFERICHE ED ACCESSORI	Logitech FotoMan	115	138	PC
PROVE PERIFERICHE ED ACCESSORI	Logitech Junior Mouse Pilot	97	110	MT
PROVE PERIFERICHE ED ACCESSORI	Logitech MouseMan	104	108	PC
PROVE PERIFERICHE ED ACCESSORI	Logitech ScanMan	81	96	FP
PROVE PERIFERICHE ED ACCESSORI	Logitech ScanMan 256	102	154	PC
PROVE PERIFERICHE ED ACCESSORI	Logitech ScanMan Color	123	230	PC
PROVE PERIFERICHE ED ACCESSORI	Logitech ScanMan + Image-In	94	92	PC
PROVE PERIFERICHE ED ACCESSORI	Logitech ScanMan per Apple MacintOSH	85	100	MT
PROVE PERIFERICHE ED ACCESSORI	Logitech ScanMan PowerPage	140	212	PC
PROVE PERIFERICHE ED ACCESSORI	Logitech Serial Mouse C7	87	63	MT
PROVE PERIFERICHE ED ACCESSORI	Logitech Serial Mouse PS/2	87	64	MT
PROVE PERIFERICHE ED ACCESSORI	Logitech: TrackMan contro Mouse	95	114	CG
PROVE PERIFERICHE ED ACCESSORI	Mannesmann Tally MT 330	71	84	MT
PROVE PERIFERICHE ED ACCESSORI	Mannesmann Tally MT81	81	92	MT
PROVE PERIFERICHE ED ACCESSORI	MarComputer Phoenix 9624	110	166	CG
PROVE PERIFERICHE ED ACCESSORI	Master Serial Mouse e Master Serial MOUSE HI-RES	87	65	MT
PROVE PERIFERICHE ED ACCESSORI	Maxtor Hard Disk XT-1085, XT-1140, XT-2190	79	116	ALD
PROVE PERIFERICHE ED ACCESSORI	Memtech 420/90	57	92	MT
PROVE PERIFERICHE ED ACCESSORI	Microlab Enigma/MNP	110	170	CG
PROVE PERIFERICHE ED ACCESSORI	Microsoft BallPoint	107	140	PC
PROVE PERIFERICHE ED ACCESSORI	Microsoft InPort Mouse	87	65	MT
PROVE PERIFERICHE ED ACCESSORI	Microtek ScanMaker IIsp	142	186	MT
PROVE PERIFERICHE ED ACCESSORI	Mister Shinwa VP 8100	61	106	MT
PROVE PERIFERICHE ED ACCESSORI	Modem Digital Devices Enigma	80	122	CG
PROVE PERIFERICHE ED ACCESSORI	Modem Essegi 1200M+ e 1200P	72	104	CG
PROVE PERIFERICHE ED ACCESSORI	ModemFax per Windows e Dos	114	154	PC
PROVE PERIFERICHE ED ACCESSORI	Modem Microlab	104	130	CG
PROVE PERIFERICHE ED ACCESSORI	Modem ZyXEL	123	236	CG
PROVE PERIFERICHE ED ACCESSORI	MoFAX	105	154	EMF
PROVE PERIFERICHE ED ACCESSORI	Mountain Drivecard	55	96	MB
PROVE PERIFERICHE ED ACCESSORI	Mouse & Cheese per Commodore 64 (E MSX)	49	68	TP
PROVE PERIFERICHE ED ACCESSORI	Multimedia Box	124	228	MT
PROVE PERIFERICHE ED ACCESSORI	Multitech Mak II - tastiera estesa peR APPLE II	40	76	VDD
PROVE PERIFERICHE ED ACCESSORI	Nec Colormate PS	114	140	MT
PROVE PERIFERICHE ED ACCESSORI	Nec MultiSync FG	115	126	MT
PROVE PERIFERICHE ED ACCESSORI	NEC P20/P30	105	122	MT
PROVE PERIFERICHE ED ACCESSORI	NEC P2 plus	94	100	MT
PROVE PERIFERICHE ED ACCESSORI	NEC P60 e P70	104	114	MT
PROVE PERIFERICHE ED ACCESSORI	NEC PinWriter 42Q	133	214	PC
PROVE PERIFERICHE ED ACCESSORI	Nec Pinwriter P 2200	69	122	MT
PROVE PERIFERICHE ED ACCESSORI	NEC Pinwriter P6/P7 Plus	77	112	MT
PROVE PERIFERICHE ED ACCESSORI	NEC Pinwriter P9XL	71	87	MT
PROVE PERIFERICHE ED ACCESSORI	NEC Silentwriter S62P	120	144	MT
PROVE PERIFERICHE ED ACCESSORI	NEC Silentwriter Superscript 610	137	188	MT
PROVE PERIFERICHE ED ACCESSORI	NPS P6 plotter	56	82	MT
PROVE PERIFERICHE ED ACCESSORI	Numonics Manager Mouse 3S	87	67	MT
PROVE PERIFERICHE ED ACCESSORI	Numonics Manager Mouse Infrared	87	68	MT
PROVE PERIFERICHE ED ACCESSORI	OA Scan HS-9100A	108	130	MT
PROVE PERIFERICHE ED ACCESSORI	Oki Doc-IT	138	208	MT
PROVE PERIFERICHE ED ACCESSORI	OKI OL830	116	140	MT
PROVE PERIFERICHE ED ACCESSORI	Olivetti JP 450	143	201	MT
PROVE PERIFERICHE ED ACCESSORI	Pentax SB-A4301	92	73	MT
PROVE PERIFERICHE ED ACCESSORI	Pertel Digicom per PC IBM	43	46	CG
PROVE PERIFERICHE ED ACCESSORI	Pertel Oculus 20	106	152	FP
PROVE PERIFERICHE ED ACCESSORI	Pioneer CD-ROM Charger DRM-610	109	116	GR
PROVE PERIFERICHE ED ACCESSORI	Plotter 1520 e Basotter Commodore	37	74	TP
PROVE PERIFERICHE ED ACCESSORI	Plotter Calcomp M-84	25	48	FP
PROVE PERIFERICHE ED ACCESSORI	Plotter Enter Computer Sweet-P	23	52	CG
PROVE PERIFERICHE ED ACCESSORI	Plotter Hewlett Packard 7470A	10	40	AM
PROVE PERIFERICHE ED ACCESSORI	Plotter Ocä G1012	105	128	MT
PROVE PERIFERICHE ED ACCESSORI	Plotter Roland DXY-1000	27	60	FP
PROVE PERIFERICHE ED ACCESSORI	Plotter Watanabe MP- 1000	24	52	FP
PROVE PERIFERICHE ED ACCESSORI	Plotter Watanabe WX4636	1	44	AM
PROVE PERIFERICHE ED ACCESSORI	Plotter Watanabe WX4731-Plotwriter	13	44	CG
PROVE PERIFERICHE ED ACCESSORI	Plotter YEW PL-1000	26	44	CG
PROVE PERIFERICHE ED ACCESSORI	Polaroid CI-4400	95	126	MT
PROVE PERIFERICHE ED ACCESSORI	Polaroid Freeze Frame	99	130	MT
PROVE PERIFERICHE ED ACCESSORI	Polaroid Palette	42	52	CG
PROVE PERIFERICHE ED ACCESSORI	Polaroid Presentation Copier	106	138	MT
PROVE PERIFERICHE ED ACCESSORI	Polytel Keyport 300	78	116	MT
PROVE PERIFERICHE ED ACCESSORI	Pro-Grapher CPX-80	64	106	MT
PROVE PERIFERICHE ED ACCESSORI	PSI HS-1600	98	88	PC
PROVE PERIFERICHE ED ACCESSORI	QMS 860 laser A3	132	200	MT
PROVE PERIFERICHE ED ACCESSORI	QMS ColorSript Laser 1000	138	202	ADP
PROVE PERIFERICHE ED ACCESSORI	Quadram JT-Fax	80	118	MT
PROVE PERIFERICHE ED ACCESSORI	Quick Data Drive per C 64 e VIC 20	44	106	TP
PROVE PERIFERICHE ED ACCESSORI	Radius Full Page Pivot	117	136	MT
PROVE PERIFERICHE ED ACCESSORI	Radius VideoVision	133	202	MT
PROVE PERIFERICHE ED ACCESSORI	Roland LTX 2141	126	194	MT
PROVE PERIFERICHE ED ACCESSORI	Roland SketchMate	110	160	MT
PROVE PERIFERICHE ED ACCESSORI	Roland Stika	113	5	MT
PROVE PERIFERICHE ED ACCESSORI	Scheda grafica RematGMZ-708 per SHARP MZ-700	44	110	FM
PROVE PERIFERICHE ED ACCESSORI	Scheda Ramex 128 per Apple II	14	52	BA
PROVE PERIFERICHE ED ACCESSORI	S.C.U.D.O.: L'automazione in casa	98	60	PC
PROVE PERIFERICHE ED ACCESSORI	Seikosha MP-535O AI	85	96	MT
PROVE PERIFERICHE ED ACCESSORI	Seikosha SP- 1600AI	82	72	MT
PROVE PERIFERICHE ED ACCESSORI	Seikosha SP-2000	94	104	MT
PROVE PERIFERICHE ED ACCESSORI	Sette schede Super-VGA a confronto	96	116	GA, GR
PROVE PERIFERICHE ED ACCESSORI	Sidekick Plus	93	88	PC
PROVE PERIFERICHE ED ACCESSORI	SIEL, interfaccia Midi C64 e Spectrum	39	28	CG
PROVE PERIFERICHE ED ACCESSORI	SIEL Sound Buggy: sint. musicale per COMMODORE 64	48	60	TP
PROVE PERIFERICHE ED ACCESSORI	Sinclair ZX interface 2	32	68	MB
PROVE PERIFERICHE ED ACCESSORI	Sinclair ZX Microdrive + Interface 1	28	58	MB
PROVE PERIFERICHE ED ACCESSORI	Sony PYXIS IPS-360	115	132	PC
PROVE PERIFERICHE ED ACCESSORI	Sound Blaster	96	134	PC
PROVE PERIFERICHE ED ACCESSORI	Stampante Bit Writer CPB-36	47	78	MB
PROVE PERIFERICHE ED ACCESSORI	Stampante Citizen MSP-25	47	78	MB
PROVE PERIFERICHE ED ACCESSORI	Stampante Commodore MPS 802	36	84	ADP
PROVE PERIFERICHE ED ACCESSORI	Stampante Epson LX-80	42	62	MB
PROVE PERIFERICHE ED ACCESSORI	Stampante Epson SQ-2000	44	98	MB
PROVE PERIFERICHE ED ACCESSORI	Stampante Honeywell L29	2	44	MM
PROVE PERIFERICHE ED ACCESSORI	Stampante Juky 6100	25	54	CG
PROVE PERIFERICHE ED ACCESSORI	Stampante Oki DP-125	4	46	CG
PROVE PERIFERICHE ED ACCESSORI	Stampante Riteman C/plus per C 64	43	68	TP
PROVE PERIFERICHE ED ACCESSORI	Stampante Seikosha BP-5420	35	60	CG
PROVE PERIFERICHE ED ACCESSORI	Stampante Seikosha GP-250 X	12	52	CG
PROVE PERIFERICHE ED ACCESSORI	Stampante Seikosha GP-700A	20	54	LS
PROVE PERIFERICHE ED ACCESSORI	Stampante Seikosha SP-800	43	62	MB
PROVE PERIFERICHE ED ACCESSORI	Stampante Shinwa CP-80	31	86	MB
PROVE PERIFERICHE ED ACCESSORI	Stampante Siemens PT88T ink jet	19	44	CG
PROVE PERIFERICHE ED ACCESSORI	Stampante Star SR-15	47	78	MB
PROVE PERIFERICHE ED ACCESSORI	Stampanti Honeywell L11 - S31	9	34	CG
PROVE PERIFERICHE ED ACCESSORI	Stampanti ZX Printer/Alphacom 32/SEIKOSHA GP-50S per Spectrum	34	60	MB
PROVE PERIFERICHE ED ACCESSORI	Star LC-10	75	106	MT
PROVE PERIFERICHE ED ACCESSORI	Star LC 100 Colour	125	198	MT
PROVE PERIFERICHE ED ACCESSORI	Star LS-5TT	132	206	PC
PROVE PERIFERICHE ED ACCESSORI	Star NL 10	54	70	MB
PROVE PERIFERICHE ED ACCESSORI	Star SJ-144	134	214	PC
PROVE PERIFERICHE ED ACCESSORI	SyQuest SQ555	88	116	MT
PROVE PERIFERICHE ED ACCESSORI	Tandom Ad-PAC	79	112	MT
PROVE PERIFERICHE ED ACCESSORI	Tastiera musicale Siel CMK 49 per C 64	40	48	TP
PROVE PERIFERICHE ED ACCESSORI	Tavoletta grafica KoalaPad	26	40	LS
PROVE PERIFERICHE ED ACCESSORI	Tektronix Phaser 220i e 300i	140	218	MT
PROVE PERIFERICHE ED ACCESSORI	Telexando PX 1000F	95	120	PC
PROVE PERIFERICHE ED ACCESSORI	Texas Instruments microMarc	133	220	PC
PROVE PERIFERICHE ED ACCESSORI	Texas Instruments microWriter 65	132	212	PC
PROVE PERIFERICHE ED ACCESSORI	Texas microLaser Turbo	118	166	MT
PROVE PERIFERICHE ED ACCESSORI	The Audio Board Audiologic	80	114	MT
PROVE PERIFERICHE ED ACCESSORI	The Final Cartridge per Commodore 64	50	58	TP
PROVE PERIFERICHE ED ACCESSORI	TransImage 1000 Optical Data Entry SYSTEM	82	76	FP
PROVE PERIFERICHE ED ACCESSORI	Turbo 5050 per Commodore 64	50	58	TP
PROVE PERIFERICHE ED ACCESSORI	VAI VoiceSecurity	129	186	PC
PROVE PERIFERICHE ED ACCESSORI	Xerox 4020	76	80	DI
PROVE PERIFERICHE ED ACCESSORI	Zanichelli, la Divina Commedia su floppy DISK	96	154	CG
PROVE PERIFERICHE ED ACCESSORI	Zoltrix ZX1896	99	122	PC
PROVE SOFTWARE	Abertsoft Forth per Spectrum	33	86	MB
PROVE SOFTWARE	Add-on Clipper	109	126	GR
PROVE SOFTWARE	Adobe Illustrator 5.0	137	194	MT
PROVE SOFTWARE	Adobe Illustrator 88	84	102	MT
PROVE SOFTWARE	Adobe Photoshop 2.5	143	208	FP
PROVE SOFTWARE	Adobe Premiere 2.0	129	192	MT
PROVE SOFTWARE	Aldus Personal Press	115	144	MT
PROVE SOFTWARE	Aldus Persuasion 2.0 per Windows	114	166	FP
PROVE SOFTWARE	Arts & Letters	98	102	MT
PROVE SOFTWARE	Ashton Tate ByLine	83	102	FP
PROVE SOFTWARE	Ashton Tate Framework	41	66	CG
PROVE SOFTWARE	Asimetrix InfoModeler	142	198	FP
PROVE SOFTWARE	Asymetrix Compel 1.0	131	170	FP
PROVE SOFTWARE	Asymetrix Multimedia ToolBoo 3.0 e MacroMedia Director 4.0	146	232	FP
PROVE SOFTWARE	Autodesk 3D Studio	111	232	FP, AA
PROVE SOFTWARE	Autodesk Animator	96	146	FP
PROVE SOFTWARE	Autodesk Animator Pro e 3D Studio 2.0	120	150	FP, AA
PROVE SOFTWARE	Autodesk AutoCAD 11	110	228	FP, AA
PROVE SOFTWARE	Autodesk AutoCAD 12	125	204	FP, AA
PROVE SOFTWARE	Autodesk AutoCAD 12 light	140	230	FP, AA
PROVE SOFTWARE	AutoDesk AutoCAD 12 Windows	134	226	FP, AA
PROVE SOFTWARE	Autodesk Autoshade	113	5	FP
PROVE SOFTWARE	AutoDesk AutoSketch Windows	132	218	FP
PROVE SOFTWARE	AutoDesk Multimedia Explorer	117	148	FP
PROVE SOFTWARE	AutoMap Europe-Road Atlas	124	242	MT
PROVE SOFTWARE	Borland dBase IV 2.0 & Compiler 1.0	131	178	VDD
PROVE SOFTWARE	Borland Object Vision	105	142	FP
PROVE SOFTWARE	Borland Object Vision 2.0	117	154	FP
PROVE SOFTWARE	Borland Paradox2	70	72	FP
PROVE SOFTWARE	Borland Quattro	75	80	FP
PROVE SOFTWARE	Borland Quattro in italiano	85	104	FP
PROVE SOFTWARE	Borland Quattro PRO	91	132	FP
PROVE SOFTWARE	Borland QuattroPro 3.0	107	144	FP
PROVE SOFTWARE	Borland Quattro Pro in italiano	97	114	FP
PROVE SOFTWARE	Borland Reflex 2.0	90	148	RDM
PROVE SOFTWARE	Borland Sprint	80	126	CG
PROVE SOFTWARE	Borland T-Pascal Windows	108	134	SP
PROVE SOFTWARE	Borland Turbo Assembler 1.0	81	100	SP
PROVE SOFTWARE	Borland Turbo C	66	114	CG
PROVE SOFTWARE	Borland Turbo C 1.5	76	48	CG
PROVE SOFTWARE	Borland Turbo C 2.0	81	110	CG
PROVE SOFTWARE	Borland Turbo C++ & Tools	98	108	CG
PROVE SOFTWARE	Borland Turbo Debugger 1.0	82	82	SP
PROVE SOFTWARE	Borland Turbo Debugger 2.0 & Assembler 2.0	99	154	SP
PROVE SOFTWARE	Borland Turbo Pascal	62	68	CG, SP
PROVE SOFTWARE	Borland Turbo Pascal 4.0	76	54	SP
PROVE SOFTWARE	Borland Turbo Pascal 5.0	81	106	SP
PROVE SOFTWARE	Borland Turbo Pascal 5.5 e Microsoft Quick Pascal 1.0	88	120	SP
PROVE SOFTWARE	Borland Turbo Pascal Toolbox	65	54	FP
PROVE SOFTWARE	Borland Turbo Prolog	69	88	RDM
PROVE SOFTWARE	CA Cricket Graph	107	152	FP
PROVE SOFTWARE	CAD Robo 1500 per Apple II	37	46	MM
PROVE SOFTWARE	Caere OmniPage Professional 5.0	144	246	PC
PROVE SOFTWARE	CD-ROM Zanichelli - Scaffale Elettronico e 12 Lingue	94	108	CG
PROVE SOFTWARE	Claris FileMaker Pro	128	174	FP
PROVE SOFTWARE	ClarisWorks 1.0	134	220	MT
PROVE SOFTWARE	Commodore Plus 4 (Software su ROM)	40	68	LS
PROVE SOFTWARE	Compsoft Delta	40	54	CG
PROVE SOFTWARE	Computer Associates SuperCalc 5	97	122	FP
PROVE SOFTWARE	Computer Associates Textor 5	103	126	PC
PROVE SOFTWARE	CorelDraw 3.0	122	246	FP, AA
